kural_number,couplet,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral,dominant_score
1239,கொடியார் கொடுமை உரைக்கும் தொடியொடு தொல்கவின் வாடிய தோள்.,0.5114509,0.64023936,0.5122416,0.5032878,0.5118833,0.5470139,0.57181937,0.51678675,0.5667319,0.61174256,care.vice,0.64023936
1240,தொடியொடு தோள்நெகிழ நோவல் அவரைக் கொடியர் எனக்கூறல் நொந்து.,0.43935648,0.5625125,0.39581466,0.44553843,0.41244277,0.49053052,0.47145957,0.4586188,0.47548267,0.5186775,care.vice,0.5625125
1241,பாடு பெறுதியோ நெஞ்சே கொடியார்க்கென் வாடுதோட் பூசல் உரைத்து.,0.5177884,0.55181533,0.54675657,0.5575724,0.5541476,0.5746085,0.5972167,0.5832661,0.6047378,0.59101814,sanctity.virtue,0.6047378
1242,முயங்கிய கைகளை ஊக்கப் பசந்தது பைந்தொடிப் பேதை நுதல்.,0.32291976,0.29195857,0.20439763,0.2751561,0.2687747,0.24099723,0.30749884,0.18671674,0.32200995,0.33976358,sanctity.vice,0.33976358
1243,முயக்கிடைத் தண்வளி போழப் பசப்புற்ற பேதை பெருமழைக் கண்.,0.37290707,0.3555206,0.30767348,0.35134253,0.37660742,0.27109733,0.37974656,0.26474306,0.39907527,0.4798069,sanctity.vice,0.4798069
1244,கண்ணின் பசப்போ பருவரல் எய்தின்றே ஒண்ணுதல் செய்தது கண்டு.,0.44907117,0.4669346,0.41365904,0.4270871,0.4363422,0.40368715,0.45480326,0.4324594,0.48731896,0.5569466,sanctity.vice,0.5569466
1245,நினைத்தொன்று சொல்லாயோ நெஞ்சே எனைத்தொன்றும் எவ்வநோய் தீர்க்கும் மருந்து.,0.51066816,0.38379505,0.42309868,0.4124031,0.39312437,0.3957935,0.42755765,0.38177118,0.5151773,0.46861786,sanctity.virtue,0.5151773
1246,காதல் அவரிலர் ஆகநீ நோவது பேதைமை வாழியென் நெஞ்சு.,0.42566124,0.40450022,0.3692796,0.42165276,0.3897795,0.40444776,0.40889394,0.3728233,0.43225884,0.4504106,sanctity.vice,0.4504106
1247,இருந்துள்ளி என்பரிதல் நெஞ்சே பரிந்துள்ளல் பைதல்நோய் செய்தார்கண் இல்.,0.6110399,0.6182397,0.5448212,0.5657786,0.5653826,0.5872112,0.5897961,0.55133456,0.6119168,0.64640695,sanctity.vice,0.64640695
1248,கண்ணும் கொளச்சேறி நெஞ்சே இவையென்னைத் தின்னும் அவர்க்காணல் உற்று.,0.36925873,0.3837941,0.33787936,0.32467392,0.37507015,0.2749547,0.3520004,0.30372268,0.36407474,0.40273502,sanctity.vice,0.40273502
1249,செற்றார் எனக்கை விடல்உண்டோ நெஞ்சேயாம் உற்றால் உறாஅ தவர்.,0.48423302,0.52030534,0.44221324,0.49337336,0.5153655,0.4759711,0.5012876,0.46582636,0.5391485,0.58839947,sanctity.vice,0.58839947
1250,கலந்துணர்த்தும் காதலர்க் கண்டாற் புலந்துணராய் பொய்க்காய்வு காய்திஎன் நெஞ்சு.,0.3970869,0.40752473,0.37942934,0.5064226,0.44851097,0.4819823,0.39105788,0.4421582,0.41921705,0.48457724,fairness.vice,0.5064226
1251,காமம் விடுஒன்றோ நாண்விடு நன்னெஞ்சே யானோ பொறேன்இவ் விரண்டு.,0.31573874,0.34177515,0.27328795,0.38898817,0.31790695,0.38750032,0.312963,0.336609,0.37441868,0.426935,sanctity.vice,0.426935
1252,பரிந்தவர் நல்காரென்று ஏங்கிப் பிரிந்தவர் பின்செல்வாய் பேதைஎன் நெஞ்சு.,0.60007554,0.4932321,0.48734212,0.5169069,0.51710314,0.50282776,0.5455887,0.43930614,0.5848519,0.5659078,care.virtue,0.60007554
1253,உள்ளத்தார் காத லவரால் உள்ளிநீ யாருழைச் சேறியென் நெஞ்சு.,0.651664,0.6631369,0.60069585,0.63067883,0.6706711,0.6474212,0.66177326,0.6228404,0.6978754,0.6927866,sanctity.virtue,0.6978754
1254,துன்னாத் துறந்தாரை நெஞ்சத்து உடையேமா இன்னும் இழத்தும் கவின்.,0.48901215,0.5179668,0.44244188,0.45912445,0.49696884,0.4891682,0.4817023,0.46334603,0.53946966,0.51103854,sanctity.virtue,0.53946966
1255,காமக் கணிச்சி உடைக்கும் நிறையென்னும் நாணுத்தாழ் வீழ்த்த கதவு.,0.29261595,0.37460113,0.25460997,0.43081716,0.33320442,0.39804327,0.34636086,0.34491077,0.35128027,0.42673817,fairness.vice,0.43081716
1256,காமம் எனவொன்றோ கண்ணின்றென் நெஞ்சத்தை யாமத்தும் ஆளும் தொழில்.,0.29781404,0.44364083,0.30191815,0.546829,0.36220917,0.46066672,0.40533343,0.40134034,0.37766406,0.5185724,fairness.vice,0.546829
1257,மறைப்பேன்மன் காமத்தை யானோ குறிப்பின்றித் தும்மல்போல் தோன்றி விடும்.,0.39038935,0.4945055,0.34881672,0.50835353,0.39359355,0.47191995,0.41013736,0.4488028,0.46801808,0.5755798,sanctity.vice,0.5755798
1258,நிறையுடையேன் என்பேன்மன் யானோஎன் காமம் மறையிறந்து மன்று படும்.,0.27207962,0.3601598,0.24833985,0.39753747,0.3256277,0.34775093,0.32207328,0.31847066,0.35326973,0.41860366,sanctity.vice,0.41860366
1259,செற்றார்பின் செல்லாப் பெருந்தகைமை காமநோய் உற்றார் அறிவதொன்று அன்று.,0.3780498,0.4448995,0.3666167,0.48491374,0.40376475,0.39905655,0.42492324,0.42543274,0.4146862,0.51710886,sanctity.vice,0.51710886
1260,செற்றவர் பின்சேறல் வேண்டி அளித்தரோ எற்றென்னை உற்ற துயர்.,0.632548,0.5477235,0.571707,0.49275222,0.577831,0.5178883,0.5881906,0.5328082,0.6087818,0.56389076,care.virtue,0.632548
1261,நாணென ஒன்றோ அறியலம் காமத்தால் பேணியார் பெட்ப செயின்.,0.24414374,0.25794536,0.18141396,0.32110366,0.21932568,0.26153,0.24915566,0.22120225,0.2767508,0.3394601,sanctity.vice,0.3394601
1262,பன்மாயக் கள்வன் பணிமொழி அன்றோநம் பெண்மை உடைக்கும் படை.,0.44961601,0.55868226,0.47443402,0.67278284,0.5633654,0.62771326,0.5485837,0.579631,0.52439386,0.6038749,fairness.vice,0.67278284
1263,புலப்பல் எனச்சென்றேன் புல்லினேன் நெஞ் சம் கலத்தல் உறுவது கண்டு.,0.26050717,0.26045278,0.23093705,0.2447407,0.344307,0.20196441,0.24472997,0.21955854,0.29827276,0.36066312,sanctity.vice,0.36066312
1264,நிணந்தீயில் இட்டன்ன நெஞ்சினார்க்கு உண்டோ புணர்ந்தூடி நிற்பேம் எனல்.,0.49898013,0.50798047,0.499616,0.50599575,0.60139346,0.4739747,0.51566017,0.49770164,0.53156215,0.5625534,loyalty.virtue,0.60139346
1265,வாளற்றுப் புற்கென்ற கண்ணும் அவர்சென்ற நாளொற்றித் தேய்ந்த விரல்.,0.42893976,0.4381822,0.44987684,0.47114626,0.47013834,0.45717737,0.46462688,0.44367635,0.4764264,0.48236954,sanctity.vice,0.48236954
1266,இலங்கிழாய் இன்று மறப்பின்என் தோள்மேல் கலங்கழியும் காரிகை நீத்து.,0.57037127,0.61534166,0.5393522,0.5915448,0.6032531,0.5982014,0.6196413,0.5867333,0.63206124,0.6839499,sanctity.vice,0.6839499
1267,உரன்நசைஇ உள்ளம் துணையாகச் சென்றார் வரல்நசைஇ இன்னும் உளேன்.,0.6219561,0.58060575,0.5755135,0.5435771,0.66074616,0.5792373,0.63677555,0.58916134,0.63631827,0.5925929,loyalty.virtue,0.66074616
1268,கூடிய காமம் பிரிந்தார் வரவுள்ளிக் கோடுகொ டேறுமென் நெஞ்சு.,0.52473015,0.5546824,0.5284809,0.59733754,0.578765,0.5755007,0.5762982,0.54732597,0.5775926,0.63538283,sanctity.vice,0.63538283
1269,காண்கமன் கொண்கனைக் கண்ணாரக் கண்டபின் நீங்கும்என் மென்தோள் பசப்பு.,0.37964916,0.37957498,0.31104878,0.31459275,0.3552418,0.2931199,0.35491285,0.26844716,0.42579687,0.47020227,sanctity.vice,0.47020227
1270,வருகமன் கொண்கன் ஒருநாள் பருகுவன் பைதல்நோய் எல்லாம் கெட.,0.52795154,0.5616718,0.51485705,0.48986283,0.55057603,0.45997646,0.5539491,0.44420075,0.5653382,0.63645446,sanctity.vice,0.63645446
1271,புலப்பேன்கொல் புல்லுவேன் கொல்லோ கலப்பேன்கொல் கண்அன்ன கேளிர் விரன்.,0.4934292,0.573608,0.49278855,0.4900984,0.5719617,0.5110971,0.5177903,0.50962293,0.56052756,0.5968332,sanctity.vice,0.5968332
1272,வினைகலந்து வென்றீக வேந்தன் மனைகலந்து மாலை அயர்கம் விருந்து.,0.46559954,0.4745072,0.48001546,0.52722645,0.55982995,0.49939296,0.5470816,0.52188534,0.5355231,0.56372315,sanctity.vice,0.56372315
1273,ஒருநாள் எழுநாள்போல் செல்லும்சேண் சென்றார் வருநாள்வைத்து ஏங்கு பவர்க்கு.,0.5530015,0.53589624,0.54214555,0.5286485,0.6096259,0.50739264,0.58875036,0.54674274,0.57598907,0.57821906,loyalty.virtue,0.6096259
1274,பெறின்என்னாம் பெற்றக்கால் என்னாம் உறினென்னாம் உள்ளம் உடைந்துக்கக் கால்.,0.6134911,0.6095913,0.5655549,0.56557554,0.63428456,0.5888879,0.62697124,0.5817905,0.6683602,0.65927917,sanctity.virtue,0.6683602
1275,கரப்பினுங் கையிகந் தொல்லாநின் உண்கண் உரைக்கல் உறுவதொன் றுண்டு.,0.48602352,0.4999036,0.4227545,0.45916304,0.46860135,0.45249042,0.5005542,0.46349713,0.5380183,0.55445874,sanctity.vice,0.55445874
1276,கண்ணிறைந்த காரிகைக் காம்பேர்தோட் பேதைக்குப் பெண்நிறைந்த நீர்மை பெரிது.,0.33642036,0.3134214,0.2684475,0.3609507,0.29570785,0.29369652,0.34737173,0.28261828,0.35634258,0.4133428,sanctity.vice,0.4133428
1277,மணியில் திகழ்தரு நூல்போல் மடந்தை அணியில் திகழ்வதொன்று உண்டு.,0.40754756,0.45688608,0.3903948,0.49623814,0.4705541,0.43279827,0.48496446,0.4115317,0.46681917,0.52009124,sanctity.vice,0.52009124
1278,முகைமொக்குள் உள்ளது நாற்றம்போல் பேதை நகைமொக்குள் உள்ளதொன் றுண்டு.,0.32950458,0.37622935,0.3047598,0.4085936,0.33115622,0.33592543,0.36796007,0.29493073,0.38332754,0.51824117,sanctity.vice,0.51824117
1279,செறிதொடி செய்திறந்த கள்ளம் உறுதுயர் தீர்க்கும் மருந்தொன்று உடைத்து.,0.45627826,0.48879212,0.3999949,0.5045844,0.45074642,0.4709369,0.45933613,0.46809748,0.5218668,0.63141286,sanctity.vice,0.63141286
