verse_number,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral,dominant_score
1060,உள்ளுள் உவப்பது உடைத்து. இரப்பாரை இல்லாயின் ஈர்ங்கண்மா ஞாலம்,0.48724076,0.5225384,0.4673838,0.5131043,0.509509,0.48975956,0.49999517,0.54377687,0.5708978,0.65554184,sanctity.vice,0.65554184
1061,மரப்பாவை சென்றுவந் தற்று. ஈவார்கண் என்னுண்டாம் தோற்றம் இரந்துகோள்,0.49225798,0.49714756,0.4625631,0.5017518,0.49402276,0.48397407,0.5236406,0.49420285,0.5748141,0.6156123,sanctity.vice,0.6156123
1062,மேவார் இலாஅக் கடை. இரப்பான் வெகுளாமை வேண்டும் நிரப்பிடும்பை,0.29047152,0.29344794,0.24244425,0.32854223,0.2958671,0.27280113,0.31084037,0.27920544,0.30644956,0.40310967,sanctity.vice,0.40310967
1063,தானேயும் சாலும் கரி. கரவாது உவந்தீயும் கண்ணன்னார் கண்ணும்,0.5212846,0.4744681,0.4510034,0.44947296,0.51366353,0.4289165,0.48453185,0.4373647,0.56710446,0.5390614,sanctity.virtue,0.56710446
1064,இரவாமை கோடி உறும். இரந்தும் உயிர்வாழ்தல் வேண்டின் பரந்து,0.5870889,0.4927091,0.4929856,0.45028237,0.50198656,0.46319613,0.48654345,0.4846433,0.55851555,0.4954455,care.virtue,0.5870889
1065,கெடுக உலகியற்றி யான். இன்மை இடும்பை இரந்துதீர் வாமென்னும்,0.5383682,0.57331145,0.50642574,0.5010172,0.5119209,0.55958956,0.52983785,0.56531024,0.6138343,0.5888693,sanctity.virtue,0.6138343
1066,வன்மையின் வன்பாட்ட தில். இடமெல்லாம் கொள்ளாத் தகைத்தே இடமில்லாக்,0.52483714,0.6982592,0.5745483,0.61946905,0.5845937,0.6198729,0.5658828,0.6643754,0.56474614,0.63189065,care.vice,0.6982592
1067,காலும் இரவொல்லாச் சால்பு. தெண்ணீர் அடுபுற்கை ஆயினும் தாள்தந்தது,0.33079246,0.27028316,0.26305738,0.25731316,0.27253115,0.24900028,0.3023186,0.29851508,0.3636334,0.36808518,sanctity.vice,0.36808518
1068,உண்ணலின் ஊங்கினிய தில். ஆவிற்கு நீரென்று இரப்பினும் நாவிற்கு,0.40301615,0.40004754,0.32114646,0.35102397,0.35932204,0.33736575,0.38462326,0.37046146,0.46128452,0.48519772,sanctity.vice,0.48519772
1069,இரவின் இளிவந்த தில். இரப்பன் இரப்பாரை எல்லாம் இரப்பின்,0.47091353,0.4067067,0.39963442,0.42954013,0.4163733,0.41191342,0.43757132,0.43688935,0.5045785,0.5180057,sanctity.vice,0.5180057
1070,கரப்பார் இரவன்மின் என்று. இரவென்னும் ஏமாப்பில் தோணி கரவென்னும்,0.5352735,0.4429593,0.4602998,0.4616674,0.4944744,0.45360735,0.5095439,0.44603565,0.5338291,0.51024157,care.virtue,0.5352735
1071,பார்தாக்கப் பக்கு விடும். இரவுள்ள உள்ளம் உருகும் கரவுள்ள,0.4286895,0.45995617,0.3908916,0.41425937,0.42244405,0.39284414,0.45402747,0.4247471,0.4994244,0.5428891,sanctity.vice,0.5428891
1072,உள்ளதூஉம் இன்றிக் கெடும். கரப்பவர்க்கு யாங்கொளிக்கும் கொல்லோ இரப்பவர்,0.4343955,0.49914438,0.42181718,0.4689676,0.47578973,0.4296799,0.46183935,0.48078054,0.5288108,0.62217355,sanctity.vice,0.62217355
1073,சொல்லாடப் போஒம் உயிர். மக்களே போல்வர் கயவர் அவரன்ன,0.4593715,0.5126503,0.472002,0.56012547,0.53003275,0.5596365,0.47361273,0.5335009,0.50365114,0.5523248,fairness.vice,0.56012547
1074,ஒப்பாரி யாங்கண்ட தில். நன்றறி வாரிற் கயவர் திருவுடையர்,0.49482358,0.5168597,0.4899163,0.54947937,0.5725392,0.5177744,0.5800932,0.5097956,0.59524524,0.5994818,sanctity.vice,0.5994818
1075,நெஞ்சத்து அவலம் இலர். தேவர் அனையர் கயவர் அவருந்தாம்,0.57918,0.54068506,0.5313282,0.49131358,0.5339147,0.5290323,0.55413556,0.530249,0.61960506,0.52409744,sanctity.virtue,0.61960506
1076,மேவன செய்தொழுக லான். அகப்பட்டி ஆவாரைக் காணின் அவரின்,0.38694882,0.35285264,0.310711,0.35916716,0.39069182,0.31601918,0.40375245,0.31454307,0.41216773,0.45795935,sanctity.vice,0.45795935
1077,மிகப்பட்டுச் செம்மாக்கும் கீழ். அச்சமே கீழ்களது ஆசாரம் எச்சம்,0.4949069,0.54380256,0.4454748,0.4828781,0.46114326,0.47802198,0.47765318,0.4473555,0.5129361,0.5667307,sanctity.vice,0.5667307
1078,அவாவுண்டேல் உண்டாம் சிறிது. அறைபறை அன்னர் கயவர்தாம் கேட்ட,0.4213112,0.37867916,0.38139895,0.41327167,0.42320985,0.3473609,0.42568356,0.41815847,0.43663973,0.46616715,sanctity.vice,0.46616715
1079,மறைபிறர்க்கு உய்த்துரைக்க லான். ஈர்ங்கை விதிரார் கயவர் கொடிறுடைக்கும்,0.5435407,0.57488143,0.51732194,0.61474,0.5860331,0.61265516,0.5986299,0.57277346,0.6277821,0.65757203,sanctity.vice,0.65757203
1080,கூன்கையர் அல்லா தவர்க்கு. சொல்லப் பயன்படுவர் சான்றோர் கரும்புபோல்,0.5814,0.59374547,0.57130593,0.5717674,0.6249605,0.5486012,0.5821982,0.55667055,0.6383866,0.62521446,sanctity.virtue,0.6383866
1081,கொல்லப் பயன்படும் கீழ். உடுப்பதூஉம் உண்பதூஉம் காணின் பிறர்மேல்,0.4041056,0.55165803,0.40273577,0.4042793,0.4699819,0.42391184,0.41050488,0.41467157,0.43524376,0.50579786,care.vice,0.55165803
1082,வடுக்காண வற்றாகும் கீழ். எற்றிற் குரியர் கயவரொன்று உற்றக்கால்,0.46508756,0.45415503,0.4300084,0.42663398,0.45101535,0.4205911,0.5013321,0.43873662,0.5239656,0.5193267,sanctity.virtue,0.5239656
1083,விற்றற்கு உரியர் விரைந்து. ஒழிபியல் முற்றிற்று,0.45723286,0.5463004,0.52768886,0.57031274,0.51470983,0.53395486,0.535363,0.52661484,0.53253484,0.59926355,sanctity.vice,0.59926355
1084,பொருட்பால் முற்றிற்று அணங்குகொல் ஆய்மயில் கொல்லோ கனங்குழை,0.40275362,0.5293234,0.41473582,0.46663535,0.48781914,0.42248887,0.4724751,0.4410512,0.5229454,0.65092576,sanctity.vice,0.65092576
1085,மாதர்கொல் மாலும் என் நெஞ்சு. நோக்கினாள் நோக்கெதிர் நோக்குதல் தாக்கணங்கு,0.3269448,0.3813648,0.36992037,0.39478135,0.36207786,0.40902922,0.39245486,0.42786738,0.39794594,0.4179641,authority.vice,0.42786738
1086,தானைக்கொண் டன்ன துடைத்து. பண்டறியேன் கூற்றென் பதனை இனியறிந்தேன்,0.4695751,0.46978346,0.40645683,0.42217976,0.48613515,0.39686084,0.47259575,0.38203505,0.5253742,0.5290046,sanctity.vice,0.5290046
1087,பெண்டகையால் பேரமர்க் கட்டு. கண்டார் உயிருண்ணும் தோற்றத்தால் பெண்டகைப்,0.37013686,0.33578777,0.29205668,0.31538206,0.3441936,0.2771638,0.345687,0.25027084,0.3746412,0.3986305,sanctity.vice,0.3986305
1088,பேதைக்கு அமர்த்தன கண். கூற்றமோ கண்ணோ பிணையோ மடவரல்,0.49235895,0.4967286,0.46354663,0.5081434,0.4770783,0.43977746,0.52769434,0.40836155,0.5556953,0.5315496,sanctity.virtue,0.5556953
1089,நோக்கமிம் மூன்றும் உடைத்து. கொடும்புருவம் கோடா மறைப்பின் நடுங்கஞர்,0.4888838,0.5369096,0.45760584,0.540704,0.57826376,0.5326538,0.55152595,0.50725913,0.5613855,0.5897776,sanctity.vice,0.5897776
1090,செய்யல மன்இவள் கண். கடாஅக் களிற்றின்மேற் கட்படாம் மாதர்,0.46161717,0.551352,0.46133208,0.49667788,0.49629182,0.453628,0.5193304,0.49092022,0.5348804,0.60735315,sanctity.vice,0.60735315
1091,படாஅ முலைமேல் துகில். ஒண்ணுதற் கோஒ உடைந்ததே ஞாட்பினுள்,0.41689795,0.49067912,0.36409587,0.42007837,0.43079,0.40278968,0.4403239,0.4096592,0.50324035,0.6027085,sanctity.vice,0.6027085
1092,நண்ணாரும் உட்குமென் பீடு. பிணையேர் மடநோக்கும் நாணும் உடையாட்கு,0.4407565,0.43209556,0.39333937,0.41657043,0.51103604,0.42802152,0.4679444,0.40044022,0.47669464,0.45057595,loyalty.virtue,0.51103604
1093,அணியெவனோ ஏதில தந்து. உண்டார்கண் அல்லது அடுநறாக் காமம்போல்,0.46365148,0.47009718,0.43877792,0.5111481,0.51390433,0.44682652,0.48421472,0.4621032,0.5113733,0.5665145,sanctity.vice,0.5665145
1094,கண்டார் மகிழ்செய்தல் இன்று. இருநோக்கு இவளுண்கண் உள்ளது ஒருநோக்கு,0.5052742,0.44197908,0.4698014,0.5046369,0.48124623,0.4518292,0.4751718,0.46759897,0.50768197,0.5126266,sanctity.vice,0.5126266
1095,நோய்நோக்கொன் றந்நோய் மருந்து. கண்களவு கொள்ளும் சிறுநோக்கம் காமத்தில்,0.4282065,0.49146503,0.3779982,0.5124982,0.37936005,0.46347865,0.4372296,0.41171724,0.4271355,0.54843676,sanctity.vice,0.54843676
1096,செம்பாகம் அன்று பெரிது. நோக்கினாள் நோக்கி இறைஞ்சினாள் அஃதவள்,0.46317858,0.459713,0.41758144,0.433555,0.40821958,0.3789002,0.4482724,0.40199977,0.49132928,0.524717,sanctity.vice,0.524717
1097,யாப்பினுள் அட்டிய நீர். யான்நோக்கும் காலை நிலன்நோக்கும் நோக்காக்கால்,0.38005748,0.33550572,0.31958526,0.32323295,0.34681773,0.31043053,0.4003933,0.31905016,0.43087783,0.41900113,sanctity.virtue,0.43087783
1098,தான்நோக்கி மெல்ல நகும். குறிக்கொண்டு நோக்காமை அல்லால் ஒருகண்,0.5722122,0.564265,0.5734203,0.57859063,0.54479766,0.54810065,0.55050313,0.56411016,0.5610844,0.5785466,fairness.vice,0.57859063
1099,சிறக்கணித்தாள் போல நகும் உறாஅ தவர்போல் சொலினும் செறாஅர்சொல்,0.56043327,0.6036636,0.5464847,0.61087996,0.58254623,0.5657575,0.5923481,0.5804684,0.62320447,0.69670665,sanctity.vice,0.69670665
